Order_ID,Customer_Name,City,Category,Product,Price,Quantity,Discount_Percent,Revenue,Profit,Payment_Mode,Rating,Delivery_Days
4659,James Leon,Delhi,Electronics,Headphones,30762,4,24,123048,69480.95,Net Banking,3.1,8
4660,Zachary Chen,Delhi,Home,Sofa,22606,5,14,113030,46080.71,UPI,3.2,9
4661,Stephen Sullivan,Pune,Home,Chair,67723,1,3,67723,20335.95,Cash,4.5,6
4662,Brian Hernandez,Mumbai,Beauty,Perfume,71809,1,22,71809,34134.96,Net Banking,4.7,2
4663,Albert Smith,Delhi,Beauty,Lipstick,16000,1,9,16000,7125.05,Card,4.7,2
4664,Sheri White,Delhi,Electronics,Keyboard,80135,2,12,160270,48176.15,Cash,3.4,5
4665,Robert Tucker MD,Mumbai,Beauty,Face Wash,34343,2,23,68686,30270.29,Net Banking,3.8,5
4666,Lydia Jackson,Mumbai,Fashion,Jeans,59754,1,8,59754,16564.89,Cash,4.7,5
4667,James Tanner,Bangalore,Books,AI Book,37306,3,27,111918,41785.59,Net Banking,4.5,1
4668,Amanda Shepard,Bhopal,Electronics,Mobile,1410,1,2,1410,507.05,Card,2.9,3
4669,Mackenzie Brown,Bangalore,Fashion,Watch,49836,5,15,249180,59095.82,Card,4.2,8
4670,Erin Diaz,Bangalore,Books,SQL Book,51693,5,7,258465,99759.29,UPI,4.9,6
4671,Jennifer Davis,Hyderabad,Books,Maths Book,3314,5,6,16570,8227.75,UPI,3.5,6
4672,Jo Adams,Bangalore,Electronics,Keyboard,15376,1,6,15376,6692.48,Cash,4.6,1
4673,Carl West,Hyderabad,Fashion,Jacket,69665,3,17,208995,102657.49,Net Banking,4.5,1
4674,Gregory Blair,Bangalore,Electronics,Headphones,23138,4,29,92552,34414.07,Cash,4.7,2
4675,Jenna Mcgrath,Bangalore,Home,Table,78345,3,8,235035,114219.13,Net Banking,3.6,6
4676,Elizabeth Kelley,Pune,Home,Table,11581,4,26,46324,14910.53,Net Banking,2.8,6
4677,Jonathon Anderson,Bangalore,Fashion,Watch,1516,1,3,1516,658.0,UPI,4.1,8
4678,Erin Hamilton,Pune,Fashion,Jacket,40612,4,18,162448,54435.42,Cash,4.0,4
4679,Eric Brown,Mumbai,Home,Chair,54147,2,17,108294,55102.02,Net Banking,3.2,9
4680,David Ferguson,Hyderabad,Sports,Treadmill,94666,1,21,94666,20616.37,UPI,2.6,8
4681,Michael Tran,Indore,Electronics,Headphones,73400,1,4,73400,23984.53,Cash,4.1,6
4682,Matthew Anderson,Hyderabad,Beauty,Lipstick,10316,2,1,20632,5311.21,Cash,3.9,2
4683,Stephen Rodriguez,Hyderabad,Books,AI Book,23271,2,10,46542,14639.64,Card,4.5,9
4684,Matthew Contreras,Bhopal,Fashion,T-Shirt,63859,2,21,127718,49305.52,Cash,4.6,8
4685,Luis Kim,Bhopal,Sports,Football,86947,2,1,173894,40461.38,Cash,3.4,8
4686,Deborah Carter,Mumbai,Books,Maths Book,13064,1,10,13064,5133.35,UPI,4.6,8
4687,Kayla Powell,Delhi,Electronics,Keyboard,78424,3,2,235272,53419.92,Net Banking,4.3,2
4688,Tyrone Abbott,Pune,Electronics,Headphones,16131,1,9,16131,3658.35,Cash,3.5,2
4689,Scott Evans,Bhopal,Electronics,Keyboard,66670,2,1,133340,39562.06,Cash,4.5,3
4690,Edward Howell,Hyderabad,Books,AI Book,64656,2,30,129312,39741.76,Cash,4.9,3
4691,Anna Diaz,Hyderabad,Fashion,Jeans,95083,4,9,380332,143070.57,Net Banking,3.6,1
4692,Amanda Cooper,Pune,Beauty,Cosmetics,83406,2,10,166812,83923.09,UPI,2.9,9
4693,Alejandro Stanley,Indore,Electronics,Keyboard,21920,2,12,43840,17832.87,UPI,4.0,7
4694,Ryan Morris,Bangalore,Beauty,Cosmetics,19951,5,13,99755,45464.91,Card,3.9,4
4695,Laura Hensley,Hyderabad,Sports,Gym Gloves,60711,1,13,60711,28960.63,Card,4.9,1
4696,Thomas Bolton,Bangalore,Electronics,Mobile,90004,4,0,360016,96201.08,UPI,3.6,4
4697,Tamara Aguirre,Bangalore,Beauty,Cosmetics,69670,5,24,348350,106849.38,Net Banking,4.4,10
4698,Brenda Schneider,Hyderabad,Fashion,T-Shirt,5295,4,25,21180,5585.99,UPI,3.9,9
4699,Kimberly Cordova,Bangalore,Fashion,Jacket,66639,3,19,199917,107591.29,Net Banking,3.7,5
4700,Anne Alvarado,Delhi,Sports,Treadmill,54156,2,19,108312,47230.71,Net Banking,4.5,5
4701,Melinda Dennis,Bhopal,Home,Lamp,42005,4,4,168020,72109.45,Cash,4.2,2
4702,Sean Huffman,Pune,Sports,Cricket Bat,66317,1,14,66317,13318.16,Net Banking,3.7,6
4703,Amy Shaffer PhD,Hyderabad,Electronics,Laptop,25905,3,10,77715,22857.09,Card,2.7,7
4704,Pamela Guerra,Hyderabad,Fashion,Jeans,80644,2,1,161288,82791.93,Net Banking,4.2,5
4705,Lynn Garcia,Indore,Home,Table,49156,4,7,196624,98978.78,UPI,5.0,8
4706,Jessica Taylor,Bhopal,Home,Chair,96502,4,7,386008,179877.97,Cash,2.9,3
4707,Mia Kirk,Pune,Home,Lamp,52891,4,11,211564,116599.55,Card,3.7,10
4708,Michele Edwards,Mumbai,Sports,Football,8606,3,26,25818,6833.68,Net Banking,4.3,7
4709,Christian Rodriguez,Mumbai,Sports,Cricket Bat,25944,2,15,51888,22115.17,Cash,2.8,9
4710,Crystal Vasquez,Hyderabad,Home,Lamp,21385,5,7,106925,44251.85,Card,3.7,3
4711,Lindsay Green,Mumbai,Fashion,Jacket,98923,5,6,494615,276587.3,Card,4.3,1
4712,Alex Wright,Mumbai,Electronics,Keyboard,91323,5,9,456615,247928.26,Cash,4.8,1
4713,Yvonne Chandler,Hyderabad,Fashion,Jeans,1960,3,6,5880,3078.56,Card,4.2,9
4714,April Smith,Hyderabad,Sports,Cricket Bat,70410,3,11,211230,93057.49,UPI,2.8,8
4715,Monica Lewis,Indore,Sports,Football,35808,4,7,143232,60736.78,Cash,4.4,2
4716,Ann Gardner,Bangalore,Beauty,Lipstick,75390,4,17,301560,178938.16,Net Banking,3.2,6
4717,Tina Avery,Bangalore,Home,Sofa,95908,2,3,191816,86881.21,Card,3.7,3
4718,Betty Stewart,Bangalore,Beauty,Face Wash,4447,3,6,13341,4198.21,Net Banking,3.0,10
4719,Christina Robinson,Mumbai,Beauty,Face Wash,81337,2,8,162674,50375.08,Card,4.1,10
4720,Jonathan Soto,Bhopal,Electronics,Mobile,79566,4,19,318264,75087.59,Card,4.2,2
4721,Megan Gomez,Indore,Books,AI Book,3495,2,5,6990,3929.49,Cash,4.4,7
4722,Maria Martinez,Bhopal,Home,Sofa,11077,1,4,11077,5176.85,Net Banking,3.6,9
4723,Sharon Woods,Bhopal,Beauty,Cosmetics,53357,4,7,213428,43499.44,Net Banking,3.7,5
4724,Douglas Lewis,Bangalore,Sports,Treadmill,32824,2,17,65648,24064.59,UPI,4.7,1
4725,Courtney Berry,Bhopal,Fashion,Watch,44402,2,9,88804,48073.64,Net Banking,2.9,2
4726,Meredith Potts,Bhopal,Home,Sofa,74684,4,7,298736,70795.14,Cash,3.0,7
4727,Stephen Clark,Indore,Fashion,Watch,79630,3,19,238890,111149.13,Cash,2.5,9
4728,Joshua Carlson,Hyderabad,Sports,Gym Gloves,42493,3,13,127479,58013.46,Cash,3.0,8
4729,Karen Keith,Bangalore,Electronics,Keyboard,64803,2,1,129606,74986.12,UPI,2.5,3
4730,Dr. Shawn Smith,Bangalore,Books,Maths Book,27241,4,21,108964,48988.33,Card,3.4,7
4731,Barry Webb,Mumbai,Books,Maths Book,27355,2,5,54710,12100.24,Cash,4.8,8
4732,Pam Taylor,Bhopal,Home,Curtains,28526,5,2,142630,61269.03,UPI,4.5,10
4733,Edward Peterson,Bhopal,Electronics,Laptop,79563,1,9,79563,30274.82,Net Banking,4.3,1
4734,Ashley Rush,Hyderabad,Books,Maths Book,27746,2,13,55492,26424.36,Net Banking,4.4,9
4735,Taylor Young,Pune,Sports,Cricket Bat,87593,4,16,350372,160133.47,Cash,2.7,7
4736,Joyce Booth,Delhi,Electronics,Keyboard,88435,1,19,88435,46063.05,Net Banking,3.2,6
4737,Steven Carter,Hyderabad,Books,Python Book,2397,3,11,7191,2153.77,Card,4.3,7
4738,Jason Gomez,Mumbai,Beauty,Face Wash,33915,4,25,135660,69815.63,Net Banking,4.4,1
4739,Daniel Johnson,Bangalore,Books,AI Book,17640,5,30,88200,32718.67,Cash,3.5,6
4740,Bryan Webster,Pune,Electronics,Keyboard,25584,4,17,102336,28701.25,Net Banking,3.6,10
4741,Jessica Carroll,Pune,Sports,Cricket Bat,58834,3,7,176502,48341.2,UPI,4.0,7
4742,Jacqueline Barker,Mumbai,Sports,Gym Gloves,81629,2,16,163258,95305.01,Cash,2.6,4
4743,Leslie Wu,Pune,Electronics,Keyboard,75296,5,26,376480,124529.59,Net Banking,4.5,3
4744,Michael Brooks,Bhopal,Home,Table,39581,2,11,79162,39545.05,Cash,2.9,2
4745,Andrew Patel,Mumbai,Fashion,Shoes,90419,3,12,271257,159261.1,Net Banking,2.7,9
4746,Alex Ewing,Indore,Sports,Football,27969,3,27,83907,39928.27,Cash,3.5,1
4747,Dawn Bell,Bhopal,Home,Curtains,8180,2,15,16360,7182.95,Cash,3.6,10
4748,Timothy Pacheco,Hyderabad,Electronics,Laptop,56340,1,5,56340,29805.68,Cash,2.6,4
4749,Michael Cole,Bhopal,Books,Maths Book,92086,3,11,276258,104840.01,UPI,4.1,1
4750,Catherine Shaw,Mumbai,Electronics,Monitor,16572,3,16,49716,17854.45,Card,3.4,9
4751,Nicholas Francis,Pune,Beauty,Lipstick,666,1,26,666,340.08,Cash,4.4,1
4752,Tiffany Stout,Delhi,Fashion,Watch,44898,4,6,179592,51017.17,UPI,5.0,1
4753,Jean Larson,Indore,Electronics,Mobile,39074,3,27,117222,48497.19,UPI,4.8,9
4754,Mrs. Paula Hoffman PhD,Indore,Electronics,Headphones,98499,1,19,98499,47468.5,UPI,3.0,7
4755,Anthony Gonzalez,Delhi,Books,AI Book,5242,3,10,15726,8675.63,Card,4.6,10
4756,Brittany Fernandez DVM,Bhopal,Beauty,Lipstick,11180,5,13,55900,15764.84,UPI,3.7,9
4757,Debra Jacobs,Bangalore,Electronics,Monitor,80495,2,19,160990,41812.98,Card,4.4,9
4758,Mario Brooks,Delhi,Books,AI Book,2763,4,29,11052,2600.41,Net Banking,2.7,10
4759,Earl Maldonado,Indore,Fashion,T-Shirt,18915,1,24,18915,9875.8,Cash,2.9,3
4760,Todd Morris MD,Hyderabad,Electronics,Keyboard,35258,1,21,35258,20419.15,Card,3.7,2
4761,Corey Hodge,Mumbai,Beauty,Lipstick,48107,5,17,240535,110765.74,Net Banking,3.1,1
4762,Tamara Jones,Mumbai,Beauty,Lipstick,14422,1,22,14422,3356.64,Net Banking,4.5,3
4763,Ricky Thomas,Bhopal,Books,Python Book,85653,2,29,171306,98703.4,Cash,4.9,7
4764,Justin Ryan,Indore,Home,Lamp,88812,1,5,88812,49373.52,Net Banking,2.6,2
4765,Maria Carey,Bangalore,Sports,Football,16417,2,27,32834,10924.86,Card,4.7,10
4766,Linda Sullivan,Indore,Sports,Cricket Bat,26146,1,5,26146,12293.37,Net Banking,4.0,3
4767,Jason Rasmussen,Hyderabad,Electronics,Headphones,20245,2,3,40490,11487.61,Cash,4.0,9
4768,Derek Cook,Delhi,Books,Python Book,3142,5,22,15710,6994.7,Net Banking,4.7,1
4769,Anna Clark,Mumbai,Home,Sofa,4542,3,5,13626,7690.22,UPI,4.6,7
4770,David Le,Delhi,Electronics,Keyboard,16549,4,25,66196,32460.26,UPI,3.1,7
4771,Shannon Patel,Delhi,Electronics,Keyboard,92442,1,22,92442,32865.54,Cash,2.6,9
4772,Brent Willis,Indore,Fashion,Jacket,56186,5,10,280930,138935.38,Cash,2.6,7
4773,Leslie Savage,Indore,Electronics,Keyboard,89642,3,26,268926,63608.35,UPI,3.5,3
4774,David Cox,Indore,Books,Maths Book,34877,3,12,104631,44690.06,Card,4.2,9
4775,Scott Williams,Indore,Home,Curtains,86202,1,15,86202,42828.89,Cash,2.7,3
4776,Joseph Carter,Hyderabad,Books,Python Book,38557,5,11,192785,80638.04,Net Banking,4.8,3
4777,Alyssa Brown,Hyderabad,Home,Table,88905,5,9,444525,185964.48,Net Banking,4.0,10
4778,Jodi Bradford,Pune,Home,Table,6384,1,12,6384,1434.73,Net Banking,2.8,7
4779,Brent Cunningham,Indore,Electronics,Headphones,38968,4,28,155872,61179.6,UPI,2.8,7
4780,Brandon Morgan,Bhopal,Fashion,Watch,58956,4,2,235824,130084.32,Net Banking,2.8,9
4781,Robert Clark,Mumbai,Beauty,Lipstick,1532,2,9,3064,1107.01,Cash,4.5,7
4782,Lonnie Castro,Bhopal,Sports,Treadmill,63823,1,3,63823,28188.47,Card,4.6,8
4783,Madison Romero,Hyderabad,Books,AI Book,6372,2,2,12744,3074.64,Net Banking,4.9,4
4784,David Adams,Mumbai,Electronics,Mobile,42743,2,8,85486,45160.15,Cash,2.9,7
4785,Todd Walsh,Hyderabad,Electronics,Laptop,68788,3,23,206364,54734.55,Cash,4.0,2
4786,Charles Peterson,Pune,Beauty,Perfume,14655,3,30,43965,11444.53,Card,2.5,6
4787,Hunter Jones,Bangalore,Books,SQL Book,43813,2,24,87626,49503.2,UPI,3.8,6
4788,Jonathan Manning,Mumbai,Beauty,Cosmetics,43673,5,30,218365,58581.13,Cash,4.2,4
4789,Cesar Dennis,Mumbai,Fashion,T-Shirt,95606,1,0,95606,34244.86,Cash,4.8,4
4790,Stephanie Orr,Hyderabad,Books,Python Book,36828,1,8,36828,9396.74,Net Banking,3.8,5
4791,Mark Brown,Indore,Books,SQL Book,89748,4,28,358992,95567.51,Card,4.2,5
4792,Kara Miller,Mumbai,Electronics,Mobile,13170,1,13,13170,2999.81,Card,2.7,8
4793,Randy Bright,Delhi,Sports,Football,66330,1,20,66330,39386.95,Net Banking,2.9,5
4794,Deborah Elliott,Hyderabad,Fashion,Jeans,45563,4,16,182252,53045.76,Net Banking,4.5,6
4795,Lauren Fischer,Hyderabad,Home,Curtains,62558,4,9,250232,72436.97,Cash,4.7,7
4796,Julia Pierce,Mumbai,Fashion,Jacket,66333,5,30,331665,128263.28,Net Banking,4.6,3
4797,Mason Dixon,Mumbai,Home,Sofa,39222,2,4,78444,27003.73,Cash,2.8,8
4798,Katelyn Garcia,Mumbai,Sports,Cricket Bat,73053,1,10,73053,42485.8,Cash,3.3,4
4799,Kathryn Davis,Pune,Sports,Cricket Bat,67449,4,5,269796,161109.72,Net Banking,3.5,7
4800,Michael Winters,Indore,Beauty,Lipstick,93376,1,17,93376,51225.92,Net Banking,3.2,9
4801,Haley Kirk,Pune,Beauty,Cosmetics,95259,2,1,190518,66622.71,Card,2.7,4
4802,Kathryn Brown,Pune,Books,Maths Book,73303,3,19,219909,115269.07,Card,3.5,2
4803,Miranda Thompson,Delhi,Books,Python Book,63514,3,22,190542,45846.09,Cash,4.5,5
4804,Melissa Stephenson,Delhi,Fashion,Shoes,83805,1,0,83805,23288.76,Cash,4.8,6
4805,Joshua Chen,Bangalore,Fashion,Watch,78815,4,29,315260,150581.91,Net Banking,3.3,4
4806,Sydney Thompson,Hyderabad,Fashion,Shoes,78508,5,27,392540,160340.83,UPI,4.2,6
4807,James Atkinson,Bhopal,Fashion,T-Shirt,32355,3,25,97065,35695.52,Card,4.1,10
4808,Brian Adams,Mumbai,Beauty,Cosmetics,12589,1,24,12589,7323.23,Cash,3.1,5
4809,Cameron Hurley,Indore,Sports,Treadmill,48249,5,22,241245,110399.03,Net Banking,4.1,9
4810,Lauren Fletcher,Bangalore,Sports,Football,62911,5,12,314555,181977.95,Card,2.8,10
4811,Peggy Burns,Bhopal,Sports,Cricket Bat,65923,5,8,329615,169112.22,Card,3.8,8
4812,Marcus Gregory,Mumbai,Home,Curtains,6402,2,6,12804,7080.48,Card,3.1,10
4813,Frank Jacobs,Delhi,Home,Sofa,73474,1,29,73474,18226.56,Cash,3.6,2
4814,Brooke Ferguson,Bhopal,Home,Curtains,29118,4,17,116472,48297.51,Net Banking,4.3,8
4815,Jacqueline Harris,Bhopal,Home,Chair,60667,1,7,60667,26628.22,Cash,3.5,1
4816,Jacob Rogers,Indore,Books,Maths Book,49996,2,5,99992,25805.64,Card,2.8,3
4817,Lynn Torres,Hyderabad,Books,SQL Book,16349,5,26,81745,18705.5,Net Banking,4.7,9
4818,Lori Davis,Bhopal,Fashion,Jeans,73323,3,24,219969,93234.83,Cash,4.3,4
4819,James Evans,Hyderabad,Sports,Cricket Bat,26394,1,29,26394,12675.83,Cash,4.1,7
4820,Richard Warren,Bangalore,Sports,Cricket Bat,87303,1,28,87303,38333.13,Net Banking,2.6,5
4821,Ellen Allen,Bangalore,Sports,Gym Gloves,30857,1,5,30857,16016.21,Cash,3.0,6
4822,Frank Smith,Indore,Sports,Gym Gloves,76296,5,2,381480,211726.72,Cash,5.0,7
4823,Lisa Berry,Hyderabad,Home,Chair,20687,3,5,62061,34298.59,Net Banking,4.4,8
4824,Katherine Williams,Bangalore,Sports,Football,62607,1,9,62607,23562.49,Card,4.5,5
4825,Richard Meyer,Pune,Books,Python Book,11400,4,23,45600,21193.96,Cash,4.3,9
4826,Denise Parrish,Mumbai,Books,AI Book,75567,3,5,226701,129378.12,Net Banking,3.9,4
4827,Carl Wolf,Pune,Electronics,Mobile,54254,2,29,108508,35184.91,Net Banking,2.9,7
4828,Logan Gonzalez,Indore,Beauty,Lipstick,68613,4,15,274452,111085.43,Card,3.4,9
4829,Vincent Holt,Indore,Beauty,Cosmetics,27844,3,2,83532,33896.41,UPI,4.0,4
4830,Anita Carter,Bhopal,Sports,Football,72291,5,25,361455,173819.35,Net Banking,4.6,4
4831,Linda Daniels,Hyderabad,Fashion,Watch,80051,1,21,80051,22048.89,Net Banking,2.8,1
4832,Stephen Cummings,Pune,Electronics,Laptop,10329,1,7,10329,3677.99,Cash,3.8,1
4833,Thomas Evans,Bhopal,Home,Sofa,24542,2,13,49084,10370.07,Card,4.4,5
4834,Sandra Harper,Bhopal,Sports,Football,11907,1,27,11907,3685.83,UPI,4.5,7
4835,Dana Banks,Bangalore,Home,Lamp,92779,5,0,463895,220467.74,UPI,3.4,8
4836,Misty Hamilton DDS,Indore,Fashion,Watch,87201,1,12,87201,36478.29,Net Banking,3.7,4
4837,Brandon Collier,Delhi,Beauty,Lipstick,24290,1,18,24290,8010.02,UPI,4.5,4
4838,Jennifer Lane,Delhi,Beauty,Perfume,57168,3,7,171504,56621.93,Cash,3.8,7
4839,Rhonda Smith,Bhopal,Sports,Treadmill,21239,3,29,63717,28976.66,UPI,4.2,6
4840,Daniel Underwood,Bhopal,Home,Lamp,81510,2,5,163020,47717.86,Net Banking,2.5,2
4841,Brenda Potter,Bhopal,Books,AI Book,40903,5,3,204515,54520.69,Net Banking,3.0,3
4842,James Myers,Bhopal,Books,Maths Book,1103,5,13,5515,2188.4,Net Banking,4.4,1
4843,Wayne Anderson,Pune,Sports,Gym Gloves,88783,5,15,443915,230752.96,Net Banking,5.0,8
4844,Crystal May,Pune,Sports,Gym Gloves,28357,2,27,56714,24710.92,Net Banking,2.6,7
4845,Danny Horn,Bhopal,Fashion,T-Shirt,64725,4,26,258900,104306.19,Cash,4.0,5
4846,Teresa Walker,Bhopal,Books,AI Book,68427,4,20,273708,83052.14,Cash,4.5,5
4847,Shawn Tran,Bangalore,Beauty,Cosmetics,46227,3,26,138681,48352.12,Card,3.2,8
4848,Dawn Spears DDS,Pune,Home,Sofa,85405,1,22,85405,29429.67,UPI,4.4,4
4849,Gregory Jackson,Bangalore,Beauty,Lipstick,22736,5,20,113680,67955.17,Cash,4.2,9
4850,Thomas Nielsen,Pune,Sports,Treadmill,41764,2,20,83528,29276.78,UPI,3.1,6
4851,Steven Smith,Mumbai,Home,Curtains,4764,4,16,19056,11378.02,Card,3.0,9
4852,Christy Jones,Delhi,Home,Lamp,76567,2,5,153134,47678.85,Card,3.5,7
4853,Michael Lewis,Bhopal,Home,Curtains,6122,3,25,18366,5283.51,Card,3.6,1
4854,Sabrina Waters,Mumbai,Home,Chair,46604,1,23,46604,11559.45,Card,4.5,5
4855,Kevin Leonard,Mumbai,Electronics,Monitor,14047,1,25,14047,4280.99,Net Banking,3.4,4
4856,Barbara Barnes,Pune,Sports,Treadmill,83290,5,13,416450,215558.61,Net Banking,3.7,7
4857,Michael Evans,Hyderabad,Home,Lamp,57107,1,7,57107,29275.09,Card,4.8,4
4858,Teresa Parker,Hyderabad,Sports,Treadmill,35162,1,10,35162,12733.77,UPI,4.3,10
4859,Mrs. Victoria Reid,Bhopal,Home,Chair,7495,1,0,7495,3960.24,Net Banking,2.6,9
4860,Willie Mccormick,Indore,Electronics,Keyboard,43478,1,12,43478,20886.31,Cash,4.0,8
4861,Brandy Kelly,Hyderabad,Beauty,Lipstick,27000,5,6,135000,27224.37,UPI,3.6,5
4862,Karen Powell,Pune,Home,Table,42630,4,27,170520,57615.25,Net Banking,3.8,4
4863,Janet Riley,Hyderabad,Home,Chair,45580,2,13,91160,53539.93,Net Banking,2.6,7
4864,Billy Hill,Bhopal,Sports,Treadmill,44293,4,24,177172,72963.31,UPI,4.1,9
4865,Ronald Munoz,Bangalore,Books,Python Book,21461,5,5,107305,54117.97,Net Banking,4.8,4
4866,Becky Wilson,Pune,Sports,Football,17195,2,15,34390,14282.57,Cash,4.9,2
4867,Philip Allen,Bhopal,Books,SQL Book,33066,4,13,132264,29882.45,UPI,3.3,9
4868,Todd Davis,Hyderabad,Electronics,Headphones,76361,1,24,76361,44446.07,Net Banking,4.6,6
4869,Joann Li,Bhopal,Electronics,Laptop,56509,3,1,169527,68084.89,Card,4.4,5
4870,Timothy Roberts,Pune,Beauty,Face Wash,67646,2,25,135292,80599.94,Cash,3.7,7
4871,Sarah Norris,Pune,Home,Sofa,90952,1,27,90952,43982.42,Card,3.7,9
4872,Alison Joseph,Indore,Electronics,Keyboard,1796,2,3,3592,909.68,Card,4.5,7
4873,James Brandt,Indore,Home,Table,97409,1,13,97409,39257.86,Cash,4.4,9
4874,Dr. Kiara Taylor,Indore,Home,Sofa,35516,1,17,35516,13326.05,Cash,5.0,10
4875,Edward Morgan,Bangalore,Fashion,Shoes,26701,2,20,53402,31321.89,Cash,3.6,6
4876,Mark Rogers,Bangalore,Fashion,Jeans,81674,5,24,408370,236187.31,Cash,2.9,1
4877,Elizabeth Hudson,Mumbai,Fashion,Watch,78896,5,12,394480,176553.88,UPI,4.9,3
4878,Danielle White,Mumbai,Fashion,Jacket,52869,3,8,158607,33684.76,UPI,3.6,10
4879,Juan Mccoy MD,Bhopal,Electronics,Monitor,36568,1,25,36568,19307.9,Card,4.8,1
4880,Jasmin Carter,Indore,Electronics,Mobile,82807,5,11,414035,212813.69,Cash,2.5,5
4881,Alexis Davis,Hyderabad,Fashion,T-Shirt,10774,5,4,53870,17243.07,Net Banking,4.8,3
4882,Phillip Mcdonald,Indore,Electronics,Monitor,69751,1,25,69751,22512.32,Card,4.8,1
4883,Jennifer Lee,Indore,Home,Sofa,70058,3,22,210174,88417.05,Cash,3.6,8
4884,Manuel Morgan,Bangalore,Sports,Treadmill,27313,5,25,136565,53236.58,Card,3.2,6
4885,Donna Holland,Hyderabad,Books,AI Book,31525,5,26,157625,87956.14,UPI,3.8,8
4886,Christian Sanchez,Hyderabad,Fashion,T-Shirt,68030,2,13,136060,30923.84,Card,4.0,2
4887,Kayla Chan,Bangalore,Sports,Gym Gloves,24704,3,11,74112,25301.21,Net Banking,4.4,9
4888,Mark Armstrong,Delhi,Books,Python Book,44611,3,18,133833,78103.94,UPI,3.9,10
4889,Dana Nelson,Bangalore,Home,Sofa,34814,5,14,174070,77448.57,Cash,2.5,5
4890,Brandy Miller,Pune,Sports,Gym Gloves,77203,1,28,77203,24303.59,UPI,3.8,3
4891,Johnny Thompson,Mumbai,Books,AI Book,38262,4,22,153048,74045.8,Cash,2.6,7
4892,Shaun Ochoa,Hyderabad,Sports,Gym Gloves,45938,3,19,137814,44223.46,Card,3.4,6
4893,Jessica Allen,Bangalore,Sports,Football,8626,5,24,43130,13597.93,Card,3.6,6
4894,Anthony Parsons,Pune,Home,Lamp,59747,4,29,238988,96249.05,Card,3.4,2
4895,Ronald Cain II,Bangalore,Fashion,T-Shirt,67912,4,4,271648,70462.68,Card,3.7,8
4896,Melissa Crawford,Hyderabad,Sports,Football,2731,4,1,10924,3448.95,Cash,4.7,10
4897,Robert Huerta,Bhopal,Home,Curtains,41203,5,22,206015,62858.34,Cash,4.8,2
4898,John Gonzalez,Hyderabad,Beauty,Lipstick,17876,2,21,35752,13390.7,Net Banking,4.1,8
4899,Kimberly Smith,Delhi,Electronics,Mobile,43739,3,18,131217,67130.78,Card,4.4,7
4900,Kara Estrada,Hyderabad,Beauty,Face Wash,82297,1,12,82297,39465.5,Card,4.8,3
4901,Robin Cox,Hyderabad,Beauty,Perfume,89568,4,12,358272,163307.99,UPI,4.9,6
4902,Kyle Vazquez,Bangalore,Electronics,Mobile,36715,1,15,36715,8717.58,UPI,2.6,5
4903,Tina Martinez,Pune,Home,Sofa,73334,2,25,146668,70999.63,Cash,4.7,6
4904,Nancy Johnson,Bangalore,Beauty,Perfume,16625,4,17,66500,14462.12,Card,3.0,8
4905,Teresa Thompson,Hyderabad,Books,Maths Book,54863,5,1,274315,103088.6,Cash,4.4,5
4906,Laurie Sheppard,Delhi,Books,Python Book,4428,5,13,22140,6561.12,Cash,3.0,8
4907,James Cook,Mumbai,Electronics,Monitor,43705,4,17,174820,82440.92,UPI,4.1,10
4908,Marie Anderson,Delhi,Beauty,Perfume,29737,4,17,118948,53111.92,Card,4.7,7
4909,Valerie Carpenter,Bangalore,Electronics,Keyboard,75965,5,16,379825,144892.35,UPI,4.9,1
4910,Kimberly Jenkins,Delhi,Home,Sofa,72834,2,19,145668,82839.71,Cash,4.6,3
4911,Cheryl Fowler,Bangalore,Electronics,Mobile,53701,3,1,161103,94536.64,Card,4.2,4
4912,Robert King,Delhi,Books,SQL Book,75298,4,7,301192,120504.0,Card,4.8,4
4913,Jennifer Lee,Delhi,Sports,Treadmill,68494,2,30,136988,46308.34,Card,3.8,5
4914,Caitlin Howe,Bhopal,Beauty,Cosmetics,99156,4,24,396624,166136.94,Card,4.4,5
4915,Shawn Dennis,Delhi,Fashion,Shoes,71760,2,9,143520,56690.19,Card,3.2,7
4916,Mark Sandoval,Bhopal,Beauty,Face Wash,63510,3,4,190530,58840.94,Cash,3.2,1
4917,Diamond Cohen,Hyderabad,Home,Lamp,85466,5,6,427330,125379.32,Card,4.4,10
4918,Diane Williams,Pune,Beauty,Lipstick,31907,4,19,127628,36506.94,UPI,4.2,9
4919,Monica Gonzales,Pune,Beauty,Lipstick,40129,3,19,120387,44953.55,Net Banking,3.8,2
4920,Victor Sanchez,Indore,Home,Sofa,50834,5,6,254170,52586.95,Cash,3.1,6
4921,Tammy Coleman,Indore,Home,Lamp,53371,3,20,160113,86834.23,Cash,2.5,3
4922,Deanna Ellis,Indore,Books,Maths Book,76959,1,27,76959,29074.52,Net Banking,3.2,10
4923,Hannah Hernandez,Delhi,Beauty,Lipstick,55327,5,2,276635,59892.94,Card,4.6,10
4924,Jennifer Rodriguez,Bhopal,Fashion,T-Shirt,87661,2,8,175322,78284.17,Card,3.0,1
4925,Mr. Jason Barton Jr.,Hyderabad,Fashion,Jeans,27735,2,15,55470,17595.03,Cash,2.6,7
4926,Kathleen Jackson,Pune,Books,Python Book,27206,5,13,136030,54850.57,Cash,3.7,4
